hp_trial,z_trial,seed_hp,seed_Z,cost,gradZ_frob,bound,ratio_grad_over_bound,gamma1,gamma2,epsilon,G_frob,Gplus_frob,X_frob,phi_sigma_max,phi_sigma_min,phi_cond,phi_plus_sigma_max,phi_plus_sigma_min,phi_plus_cond,G_sigma_max,G_sigma_min,G_cond,Gplus_sigma_max,Gplus_sigma_min,Gplus_cond,MMt_sigma_max,MMt_sigma_min,MMt_cond,nTrain,N,ns_query,device
13,6,27,1900,279.74658203125,21.56755828857422,28132521365791.633,7.666414967980713e-13,249.34938049316406,248.5379638671875,14.570042610168457,630.9008178710938,630.8131713867188,282.84271240234375,157.92559814453125,3.817075729370117,41.373451232910156,157.94155883789062,2.2959823608398438,68.7904052734375,259.0159606933594,6.850716590881348,37.80859375,260.19476318359375,4.683964729309082,55.55010986328125,24940.40625,14.570025444030762,1711.7613525390625,100,200,20000,cuda:0
14,0,29,567,269.7650146484375,16.212310791015625,22446727873241.57,7.222571985800252e-13,228.51133728027344,227.45489501953125,13.25536060333252,630.9008178710938,630.8131713867188,282.84271240234375,155.63470458984375,3.640801429748535,42.74737548828125,154.70034790039062,1.8025518655776978,85.82296752929688,259.0159606933594,6.850716590881348,37.80859375,260.19476318359375,4.683964729309082,55.55010986328125,24222.21484375,13.255390167236328,1827.3482666015625,100,200,20000,cuda:0
14,1,29,810,275.7858581542969,22.06077003479004,24621948572352.965,8.959798600002448e-13,241.72019958496094,240.7884979248047,14.334298133850098,630.9008178710938,630.8131713867188,282.84271240234375,165.34605407714844,3.786069631576538,43.672218322753906,164.71951293945312,1.7608363628387451,93.54618072509766,259.0159606933594,6.850716590881348,37.80859375,260.19476318359375,4.683964729309082,55.55010986328125,27339.220703125,14.33426284790039,1907.2637939453125,100,200,20000,cuda:0
14,2,29,1053,275.2649230957031,19.37610626220703,21739127155776.484,8.913010225002729e-13,227.9241943359375,226.82302856445312,13.331024169921875,630.9008178710938,630.8131713867188,282.84271240234375,146.77615356445312,3.65118145942688,40.19963455200195,146.04335021972656,1.4764337539672852,98.91629028320312,259.0159606933594,6.850716590881348,37.80859375,260.19476318359375,4.683964729309082,55.55010986328125,21543.31640625,13.331087112426758,1616.02099609375,100,200,20000,cuda:0
14,3,29,1296,268.74652099609375,26.846599578857422,19269368055429.883,1.393226778461599e-12,225.4047393798828,224.25900268554688,13.584580421447754,630.9008178710938,630.8131713867188,282.84271240234375,166.2840576171875,3.6857264041900635,45.11568069458008,165.715087890625,1.8049144744873047,91.81326293945312,259.0159606933594,6.850716590881348,37.80859375,260.19476318359375,4.683964729309082,55.55010986328125,27650.265625,13.5845947265625,2035.413330078125,100,200,20000,cuda:0
14,4,29,1539,275.068359375,19.286455154418945,44100996094754.84,4.3732470606741653e-13,241.04566955566406,240.1143798828125,11.732586860656738,630.9008178710938,630.8131713867188,282.84271240234375,167.17930603027344,3.4252917766571045,48.80731964111328,166.56570434570312,1.8858826160430908,88.3224105834961,259.0159606933594,6.850716590881348,37.80859375,260.19476318359375,4.683964729309082,55.55010986328125,27948.974609375,11.7326078414917,2382.162109375,100,200,20000,cuda:0
14,5,29,1782,273.1619567871094,18.75432777404785,27206583820138.57,6.893304906647531e-13,258.82489013671875,257.8310852050781,15.85157299041748,630.9008178710938,630.8131713867188,282.84271240234375,179.5535430908203,3.981410503387451,45.09797286987305,179.0574493408203,1.5286250114440918,117.13628387451172,259.0159606933594,6.850716590881348,37.80859375,260.19476318359375,4.683964729309082,55.55010986328125,32239.53125,15.851581573486328,2033.8369140625,100,200,20000,cuda:0
14,6,29,2025,268.0879821777344,26.844623565673828,31444322668178.34,8.537192500203094e-13,258.2029724121094,257.272216796875,15.032233238220215,630.9008178710938,630.8131713867188,282.84271240234375,167.50796508789062,3.877163887023926,43.2037353515625,167.39590454101562,2.0157480239868164,83.04405975341797,259.0159606933594,6.850716590881348,37.80859375,260.19476318359375,4.683964729309082,55.55010986328125,28058.779296875,15.032404899597168,1866.552978515625,100,200,20000,cuda:0
15,0,31,602,273.93548583984375,26.09621238708496,17387521162878.52,1.5008586987545447e-12,224.68270874023438,223.47802734375,13.972023010253906,630.9008178710938,630.8131713867188,282.84271240234375,153.3613739013672,3.737921714782715,41.02851486206055,152.46026611328125,2.216829776763916,68.77400970458984,259.0159606933594,6.850716590881348,37.80859375,260.19476318359375,4.683964729309082,55.55010986328125,23519.556640625,13.972033500671387,1683.3309326171875,100,200,20000,cuda:0
15,1,31,860,269.9028625488281,23.631742477416992,19562331315340.33,1.2080228116208994e-12,226.14492797851562,224.94561767578125,13.601032257080078,630.9008178710938,630.8131713867188,282.84271240234375,150.61451721191406,3.687976837158203,40.839332580566406,149.5850372314453,1.729245662689209,86.50305938720703,259.0159606933594,6.850716590881348,37.80859375,260.19476318359375,4.683964729309082,55.55010986328125,22684.619140625,13.601140022277832,1667.846923828125,100,200,20000,cuda:0
15,2,31,1118,259.297607421875,26.454790115356445,46496875755201.84,5.689584447487702e-13,241.7618865966797,240.79249572753906,11.593304634094238,630.9008178710938,630.8131713867188,282.84271240234375,145.5302276611328,3.404902458190918,42.74137878417969,144.7694091796875,1.4302988052368164,101.21620178222656,259.0159606933594,6.850716590881348,37.80859375,260.19476318359375,4.683964729309082,55.55010986328125,21179.16015625,11.593317031860352,1826.8421630859375,100,200,20000,cuda:0
15,3,31,1376,277.072021484375,22.370271682739258,22052367577828.016,1.0144158718463805e-12,238.6772003173828,237.52418518066406,14.506279945373535,630.9008178710938,630.8131713867188,282.84271240234375,163.2301025390625,3.80871844291687,42.856964111328125,162.31536865234375,2.4861347675323486,65.28823852539062,259.0159606933594,6.850716590881348,37.80859375,260.19476318359375,4.683964729309082,55.55010986328125,26644.1484375,14.506329536437988,1836.7257080078125,100,200,20000,cuda:0
15,4,31,1634,267.6235656738281,18.38865089416504,57875740109171.44,3.1772640590821633e-13,263.6982116699219,262.974853515625,12.782904624938965,630.9008178710938,630.8131713867188,282.84271240234375,184.07627868652344,3.575322151184082,51.4852294921875,183.7417755126953,1.7088983058929443,107.52059936523438,259.0159606933594,6.850716590881348,37.80859375,260.19476318359375,4.683964729309082,55.55010986328125,33884.22265625,12.782939910888672,2650.73779296875,100,200,20000,cuda:0
15,5,31,1892,270.02777099609375,23.294849395751953,25764105538540.15,9.041590580703657e-13,237.18093872070312,236.01283264160156,13.603382110595703,630.9008178710938,630.8131713867188,282.84271240234375,143.35890197753906,3.688272714614868,38.86884689331055,142.80296325683594,2.097846031188965,68.07122802734375,259.0159606933594,6.850716590881348,37.80859375,260.19476318359375,4.683964729309082,55.55010986328125,20551.759765625,13.603340148925781,1510.7877197265625,100,200,20000,cuda:0
15,6,31,2150,268.9793701171875,30.791582107543945,41323969934591.72,7.451264279855344e-13,230.10211181640625,228.95611572265625,10.95378589630127,630.9008178710938,630.8131713867188,282.84271240234375,163.90614318847656,3.3096578121185303,49.52359390258789,163.1578826904297,1.9047502279281616,85.65841674804688,259.0159606933594,6.850716590881348,37.80859375,260.19476318359375,4.683964729309082,55.55010986328125,26865.1796875,10.953817367553711,2452.5859375,100,200,20000,cuda:0
16,0,33,637,270.0334777832031,25.906173706054688,19640403374042.09,1.3190245237169521e-12,233.2602081298828,232.15606689453125,14.422674179077148,630.9008178710938,630.8131713867188,282.84271240234375,155.5209503173828,3.7977185249328613,40.95115280151367,154.60955810546875,2.541745185852051,60.82810974121094,259.0159606933594,6.850716590881348,37.80859375,260.19476318359375,4.683964729309082,55.55010986328125,24186.794921875,14.422623634338379,1677.0037841796875,100,200,20000,cuda:0
16,1,33,910,265.49346923828125,31.07106590270996,37476140950752.95,8.290892582440694e-13,234.16661071777344,233.1005096435547,11.708818435668945,630.9008178710938,630.8131713867188,282.84271240234375,148.1879119873047,3.4218215942382812,43.306732177734375,147.28440856933594,1.497759461402893,98.33648681640625,259.0159606933594,6.850716590881348,37.80859375,260.19476318359375,4.683964729309082,55.55010986328125,21959.78125,11.708881378173828,1875.480712890625,100,200,20000,cuda:0
16,2,33,1183,270.2168273925781,26.109912872314453,21941114105279.953,1.189999411471604e-12,239.93231201171875,239.00350952148438,14.6837739944458,630.9008178710938,630.8131713867188,282.84271240234375,170.13320922851562,3.8319435119628906,44.39867401123047,169.56556701660156,2.6514363288879395,63.95234298706055,259.0159606933594,6.850716590881348,37.80859375,260.19476318359375,4.683964729309082,55.55010986328125,28945.4609375,14.683774948120117,1971.2547607421875,100,200,20000,cuda:0
16,3,33,1456,268.05145263671875,27.745410919189453,22410318099763.008,1.2380641272326637e-12,216.9540252685547,215.66812133789062,11.999752044677734,630.9008178710938,630.8131713867188,282.84271240234375,154.6167449951172,3.4640703201293945,44.63441467285156,153.6376953125,1.3863469362258911,110.82196807861328,259.0159606933594,6.850716590881348,37.80859375,260.19476318359375,4.683964729309082,55.55010986328125,23906.470703125,11.999735832214355,1992.249755859375,100,200,20000,cuda:0
16,4,33,1729,273.52362060546875,22.805097579956055,24001734298848.523,9.5014373944845e-13,237.96559143066406,236.909912109375,14.021082878112793,630.9008178710938,630.8131713867188,282.84271240234375,162.3389434814453,3.744490146636963,43.35408401489258,161.47288513183594,2.372403860092163,68.06298065185547,259.0159606933594,6.850716590881348,37.80859375,260.19476318359375,4.683964729309082,55.55010986328125,26353.841796875,14.021167755126953,1879.575439453125,100,200,20000,cuda:0
16,5,33,2002,274.129638671875,24.531322479248047,19234757805175.234,1.275364250890008e-12,230.12896728515625,229.00743103027344,14.148386001586914,630.9008178710938,630.8131713867188,282.84271240234375,170.63658142089844,3.7614386081695557,45.36471176147461,170.0145721435547,2.2781336307525635,74.6288833618164,259.0159606933594,6.850716590881348,37.80859375,260.19476318359375,4.683964729309082,55.55010986328125,29116.677734375,14.1484375,2057.94287109375,100,200,20000,cuda:0
